region_name,item_description,total_value,regional_total,percentage
Gujarat,GOLD BAR,59616487.400000000,2896805871761.100000000,0.002058008
Gujarat,TIRUPATI NAMKEEN CLASSIC SEV 22G 5RS,57709062.070000000,2896805871761.100000000,0.001992162
Gujarat,GLYCERINE,57397009.000000000,2896805871761.100000000,0.001981390
Gujarat,TIRUPATI SNACKS MOON CUPS-KM 22 GM 5RS,55479078.130000000,2896805871761.100000000,0.001915181
Gujarat,LEASE RENT INCOME,55200000.000000000,2896805871761.100000000,0.001905547
Gujarat,WAFERS MAGICAL MASALA 25G RS 5 PROMO,54999250.770000000,2896805871761.100000000,0.001898617
Gujarat,TIRUPATI SNACKS WHEELS HOT&SPICY 24GM5RS,54764702.870000000,2896805871761.100000000,0.001890520
Gujarat,TIRUPATI REF SOYABEAN OIL 850 GM POUCH,53028319.340000000,2896805871761.100000000,0.001830579
Gujarat,ACID OIL,52832291.000000000,2896805871761.100000000,0.001823812
Gujarat,TAPL WAFERS CREAMY ONION 30G RS 5 PROMO,52815038.500000000,2896805871761.100000000,0.001823216
Gujarat,TIRUPATI PREMIUM FILTER GN OIL1.750 KG J,51890566.510000000,2896805871761.100000000,0.001791303
Gujarat,TIRUPATI WAFERS CRUNCHY MIRCHI 15 GM 5RS,51849783.660000000,2896805871761.100000000,0.001789895
Gujarat,TIRUPATI WAFERS TANGY TOMATO 16 GM 5RS,51514487.720000000,2896805871761.100000000,0.001778320
Gujarat,TIRUPATI MUSTARD OIL 500 ML BOTTLE,51225527.510000000,2896805871761.100000000,0.001768345
Gujarat,TAPL WAFERS MAGICAL MASALA 30G RS5 PROMO,51102039.900000000,2896805871761.100000000,0.001764082
Gujarat,WAFERS CRUNCHY MIRCHI 25G RS 5 PROMO,50874900.370000000,2896805871761.100000000,0.001756241
Gujarat,TIRUPATI MUSTARD OIL 5 LTR JAR,50501228.680000000,2896805871761.100000000,0.001743342
Gujarat,TAPL WAFERS CRUNCHY MIRCHI 30G RS5 PROMO,50155304.660000000,2896805871761.100000000,0.001731400
Gujarat,WAFERS CREAMY ONION 25G RS 5 PROMO,49728783.780000000,2896805871761.100000000,0.001716676
Gujarat,EMPTY SEED BARDAN D.GRDE,49258000.000000000,2896805871761.100000000,0.001700425
Gujarat,TIRUPATI SNACKS CRISS-CROSSMASALA22GM5RS,48568465.060000000,2896805871761.100000000,0.001676621
Gujarat,TIRUPATI WAFERS CREAM & ONION 15 GM 5RS,48536420.800000000,2896805871761.100000000,0.001675515
Gujarat,Tirupati WAFER CRIT SALTED 30G RS 5 PR,48320952.490000000,2896805871761.100000000,0.001668077
Gujarat,TIRUPATI NAMKEEN CHANA DAL 22G 5RS,47631104.040000000,2896805871761.100000000,0.001644263
Gujarat,WAFERS CRUNCHIT CHILLI C. 25G RS5 PROMO,45420212.010000000,2896805871761.100000000,0.001567941
Gujarat,TIRUPATI WAFERS TANGY TOMATO 15 GM 5RS,45332661.010000000,2896805871761.100000000,0.001564919
Gujarat,RBD PALM OLEIN OIL EDIBLE GRADE,44433960.000000000,2896805871761.100000000,0.001533895
Gujarat,MARUTI PALMOLIEN OIL 175 GRM POUCH,43265846.030000000,2896805871761.100000000,0.001493571
Gujarat,TIRUPATI NAMKEEN NYLON GANTHIYA 24G 5RS,42145519.830000000,2896805871761.100000000,0.001454896
Gujarat,RBD PALM OLEIN OIL OF EDIBLE GRADE,41873000.000000000,2896805871761.100000000,0.001445489
Gujarat,TIRUPATI SOYALITE REF  OIL 15 LTR CHAKLI,40673154.330000000,2896805871761.100000000,0.001404069
Gujarat,TIRUPATI WAFERS MAGIC MASALA 15 GM 5RS,40514527.630000000,2896805871761.100000000,0.001398593
Gujarat,TIRUPATI NAMKEEN NYLON GANTHIYA 22G 5RS,40403942.310000000,2896805871761.100000000,0.001394776
Gujarat,MARUTI REFINED COTTON OIL 1 LTR POUCH,40387283.210000000,2896805871761.100000000,0.001394201
Gujarat,MARUTI PALMOLIEN OIL 425 GRM POUCH,40189698.150000000,2896805871761.100000000,0.001387380
Gujarat,WAFERS TANGY TOMATO 25G RS 5 PROMO,40128054.000000000,2896805871761.100000000,0.001385252
Gujarat,OLIXIR COLD PRESSED GN OIL 1 LTR BOTTLE,39515410.860000000,2896805871761.100000000,0.001364103
Gujarat,SUNPRIDE REF SUNFLOWER OIL 1 LTR BOTTLE,39509576.690000000,2896805871761.100000000,0.001363901
Gujarat,MARUTI REFINED COTTON OIL 5 LTR JAR,39137382.660000000,2896805871761.100000000,0.001351053
Gujarat,TAPL WAFERS TANGY TOMATO 30G RS 5 PROMO,38719693.960000000,2896805871761.100000000,0.001336634
Gujarat,TIRUPATI SNACKS WHEELS HOT&SPICY 22GM5RS,38373321.520000000,2896805871761.100000000,0.001324677
Gujarat,TIRUPATI SOYALITE REF SOYA OIL 2 LTR JAR,37919737.610000000,2896805871761.100000000,0.001309019
Gujarat,TIRUPATI WAFERS MAGIC MASALA 16 GM 5RS,37706522.160000000,2896805871761.100000000,0.001301659
Gujarat,INDEPENDENCE REF COTTON OIL 15 KG NT,36313243.900000000,2896805871761.100000000,0.001253562
Gujarat,WAFERS CRUNCHIT JALAPENO 25G RS 5 PROMO,36031309.310000000,2896805871761.100000000,0.001243829
Gujarat,RICINOLEIC ACID,35728126.380000000,2896805871761.100000000,0.001233363
Gujarat,EMPTY SEED BARDAN C.GRDE,34807000.000000000,2896805871761.100000000,0.001201565
Gujarat,TIRUPATI WAFERS CREAM & ONION 16 GM 5RS,34500138.920000000,2896805871761.100000000,0.001190972
Gujarat,TYRE SET 8.25X16 REAR-AADI NAKSHI MRF,34137537.240000000,2896805871761.100000000,0.001178454
Gujarat,TIRUPATI FARALI CHIWDA TEEKHA 24G RS 5,33776461.370000000,2896805871761.100000000,0.001165990
Gujarat,TIRUPATI FARALI CHIWDA MEETHA 22G RS 5,33464149.820000000,2896805871761.100000000,0.001155209
Gujarat,OLIXIR COLD PRESSED GN OIL 15 KG NT,31836357.130000000,2896805871761.100000000,0.001099016
Gujarat,OLIXIR COLD PRESSED G.N. OIL 5 LTR JAR,31788347.870000000,2896805871761.100000000,0.001097359
Gujarat,TAPL WAFERS BANANA FARALI 25G RS 5 PROMO,31615962.790000000,2896805871761.100000000,0.001091408
Gujarat,WAFERS CRUNCHIT MINT 25G RS 5 PROMO,30893147.030000000,2896805871761.100000000,0.001066456
Gujarat,RBD PALM OLEIN OF EDIBLE OIL,30875000.000000000,2896805871761.100000000,0.001065829
Gujarat,FLY ASH,29576083.390000000,2896805871761.100000000,0.001020989
Gujarat,OLIXIR COLD PRESSED GN OIL 500 ML BOTTLE,28646683.570000000,2896805871761.100000000,0.000988906
Gujarat,Tirupati WAFER CRIT JALAPENO 30G RS 5 PR,28157999.790000000,2896805871761.100000000,0.000972036
Gujarat,MARUTI GOLD FILTER GROUNDNUT OIL 15KG NT,26900899.350000000,2896805871761.100000000,0.000928640
Gujarat,TIRUPATI PREMIUM FILTERGNOIL 500MLBOTTLE,26677385.890000000,2896805871761.100000000,0.000920924
Gujarat,WAFERS CRUNCHIT PEPPER P. 25G RS5 PROMO,25888564.210000000,2896805871761.100000000,0.000893693
Gujarat,TIRUPATI PREMIUM FILTERGNOIL 13KG CHAKLI,25575469.000000000,2896805871761.100000000,0.000882885
Gujarat,TIRUPATI NAMKEEN CLASSIC SEV 24G 5RS,25327992.100000000,2896805871761.100000000,0.000874342
Gujarat,MARUTI PALMOLIEN OIL 750 GRM POUCH,24741203.450000000,2896805871761.100000000,0.000854086
Gujarat,EMPTY SEED BARDAN G.N. GRDE,24650000.000000000,2896805871761.100000000,0.000850937
Gujarat,RBD PALM STERINE,24480000.000000000,2896805871761.100000000,0.000845069
Gujarat,Tirupati WAFER CRIT CHILLI 30G RS 5 PR,24298822.340000000,2896805871761.100000000,0.000838814
Gujarat,TIRUPATI MUSTARD OIL 15 KG NT,22101160.270000000,2896805871761.100000000,0.000762949
Gujarat,Duty Draw back,21903634.000000000,2896805871761.100000000,0.000756131
Gujarat,Tirupati WAFER CRIT PEPPER 30G RS 5 PR,21834634.780000000,2896805871761.100000000,0.000753749
Gujarat,INDEPENDENCE REF COTTON OIL 1 LTR POUCH,21484427.800000000,2896805871761.100000000,0.000741659
Gujarat,HIRE CHARGES,21168745.000000000,2896805871761.100000000,0.000730762
Gujarat,OLIXIR COLD PRESSED MUSTARD OIL 5LTR,21116076.550000000,2896805871761.100000000,0.000728943
Gujarat,TIRUPATI REF.COTTON OIL 13 KG CHAKALI,21050293.540000000,2896805871761.100000000,0.000726673
Gujarat,TIRUPATI NAMKEEN SHING BHUJIA 22G RS 5,20261548.050000000,2896805871761.100000000,0.000699444
Gujarat,TIRUPATI ALPHABETS CHILLICHATPATA22GM5RS,19548317.330000000,2896805871761.100000000,0.000674823
Gujarat,TIRUPATI WAFERS CLASSIC SALTED 30GM 10RS,19208571.030000000,2896805871761.100000000,0.000663095
Gujarat,TIRUPATI NAMKEEN ALOO BHUJIA 22G RS 5,19109491.590000000,2896805871761.100000000,0.000659675
Gujarat,USED COPPER WIRE SCRAP,18900000.000000000,2896805871761.100000000,0.000652443
Gujarat,OLIXIR COLD PRESS MUSTARD OIL 1LTRBOTTLE,18873027.440000000,2896805871761.100000000,0.000651512
Gujarat,M.S. WASTE,18120879.430000000,2896805871761.100000000,0.000625547
Gujarat,ADVT CHARGES FOR OOH,17636033.240000000,2896805871761.100000000,0.000608810
Gujarat,OLIXIR COLD PRESS WALNUT OIL 120MLBOTTLE,17580497.080000000,2896805871761.100000000,0.000606892
Gujarat,TIRUPATI PREMIUM FILTERGNOIL 15LTRCHAKLI,16946553.460000000,2896805871761.100000000,0.000585008
Gujarat,TIRUPATI NAMKEEN MOONG DAL 22G 5RS,16583369.670000000,2896805871761.100000000,0.000572471
Gujarat,Tirupati WAFER CRIT MINT 30G RS 5 PR,16060091.910000000,2896805871761.100000000,0.000554407
Gujarat,TIRUPATI WAFERS MAGIC MASALA 20 GM 5RS,15357763.370000000,2896805871761.100000000,0.000530162
Gujarat,TYRE SET 10.00 X 20FRONT UBHI NAKSHI-MRF,15260610.680000000,2896805871761.100000000,0.000526808
Gujarat,CASTOR SEED RATE DIFFERENCE,14580000.000000000,2896805871761.100000000,0.000503313
Gujarat,TYRE SET 8.25X16 FRONT-UBHI NAKSHI MRF,14539130.770000000,2896805871761.100000000,0.000501902
Gujarat,TIRUPATI KACHIGHANIMUSTARDOIL500MLBOTTLE,14534830.130000000,2896805871761.100000000,0.000501754
Gujarat,TIRUPATI NAMKEEN RATLAMI SEV 24G 5RS,14025657.180000000,2896805871761.100000000,0.000484177
Gujarat,rodtep scrip ((reimbursement),13651461.000000000,2896805871761.100000000,0.000471259
Gujarat,].20X20 NPR INS TUBE (FOR NYLON FR TYRE),13549453.540000000,2896805871761.100000000,0.000467738
Gujarat,CRUDE RICEBRAN OIL,13225500.500000000,2896805871761.100000000,0.000456555
Gujarat,TAPL WAFERS CLASSIC SALTED 60G RS10PROMO,13032709.290000000,2896805871761.100000000,0.000449899
Gujarat,1000X20 MT INS TUBE FOR NYLON REAR TYRE,12553300.440000000,2896805871761.100000000,0.000433350
Gujarat,TIRUPATI WAFERS CRUNCHY MIRCHI 30GM 10RS,11105018.140000000,2896805871761.100000000,0.000383354
Gujarat,TIRUPATI REF.ACTIVE OIL POU 16X750 ML,11008243.420000000,2896805871761.100000000,0.000380013
Gujarat,WAFERS CRUNCHIT CHILLI C. 50G RS10 PROMO,10653863.290000000,2896805871761.100000000,0.000367780
Gujarat,EMPTY SEED BARDAN A.GRDE,10254000.000000000,2896805871761.100000000,0.000353976
Gujarat,TIRUPATI NAMKEEN SHING BHUJIA 24G RS 5,10035981.810000000,2896805871761.100000000,0.000346450
Gujarat,295/90 R20 RADIAL TYRE - REAR,9865007.820000000,2896805871761.100000000,0.000340548
Gujarat,RBD PALM STEARIN DOUBLE FRAC,9850000.000000000,2896805871761.100000000,0.000340030
Gujarat,TIRUPATI WAFERS TANGY TOMATO 30 GM 10RS,9755676.190000000,2896805871761.100000000,0.000336774
Gujarat,TIRUPATI NAMKEEN CHANA DAL 24G 5RS,9601450.120000000,2896805871761.100000000,0.000331450
Gujarat,WAFERS CRUNCHY MIRCHI 50G RS 10 PROMO,9343636.490000000,2896805871761.100000000,0.000322550
Gujarat,295/90 R20 TUBE (FOR RADIAL FRONT TYRE),8791205.410000000,2896805871761.100000000,0.000303479
Gujarat,TIRUPATI NAMKEEN NYLON PAPDI 24G 5RS,8414153.460000000,2896805871761.100000000,0.000290463
Gujarat,TIRUPATI WAFERS CREAM & ONION 30 GM 10RS,8405749.640000000,2896805871761.100000000,0.000290173
Gujarat,8.20X20 INS TUBE (FOR NYLON RR TYRE),8358211.750000000,2896805871761.100000000,0.000288532
Gujarat,1000X20 MT INS TUBE FOR NYLON FRONT TYRE,8270179.820000000,2896805871761.100000000,0.000285493
Gujarat,EMPTY SEED BARDAN,8256501.320000000,2896805871761.100000000,0.000285021
Gujarat,CRUDE RICEBRAN OIL (HIGH FFA),8225000.000000000,2896805871761.100000000,0.000283933
Gujarat,TIRUPATI WAFERS MAGIC MASALA 30 GM 10RS,7902311.390000000,2896805871761.100000000,0.000272794
Gujarat,Tirupati WAFER CRIT SALTED 60G RS10 PR,7841076.800000000,2896805871761.100000000,0.000270680
Gujarat,TIRUPATI NAMKEEN SEV MURMURA M 60GM 10RS,7776096.050000000,2896805871761.100000000,0.000268437
Gujarat,HCO FATTY ACID 12-HYDROXYSTEARICACID<90%,7762200.000000000,2896805871761.100000000,0.000267957
Gujarat,WAFERS CRUNCHIT SALTED 50G RS 10 PROMO,7478941.480000000,2896805871761.100000000,0.000258179
Gujarat,TIRUPATI WAFERS CRUN-ROCK SALT 40 GM10RS,7264130.860000000,2896805871761.100000000,0.000250763
Gujarat,TIRUPATI WAFERS CRUN-CHILLI TDK 40GM10RS,7263401.650000000,2896805871761.100000000,0.000250738
Gujarat,295/80R22.5 S1M4+TL152M R16 TUBELES REAR,7093727.120000000,2896805871761.100000000,0.000244881
Gujarat,WAFERS CREAMY ONION 50G RS 10 PROMO,6998365.720000000,2896805871761.100000000,0.000241589
Gujarat,TAPL WAFERS CRUNCHY MIRCHI 60G RS10PROMO,6991369.640000000,2896805871761.100000000,0.000241348
Gujarat,CHIPS - B GRADE,6935088.340000000,2896805871761.100000000,0.000239405
Gujarat,WAFERS CRUNCHIT JALAPENO 50G RS10 PROMO,6890987.350000000,2896805871761.100000000,0.000237882
Gujarat,TIRUPATI WAFERS FARALI BANANA 25GM 10RS,6760601.850000000,2896805871761.100000000,0.000233381
Gujarat,TAPL WAFERS CREAMY ONION 60G RS 10 PROMO,6682202.710000000,2896805871761.100000000,0.000230675
Gujarat,WAFERS CRUNCHIT MINT 50G RS 10 PROMO,6591938.110000000,2896805871761.100000000,0.000227559
Gujarat,TIRUPATI NAMKEEN BHAVNAGRIGANTHIYA24G5RS,6376762.570000000,2896805871761.100000000,0.000220131
Gujarat,ADVT.CHARGES FOR MAGAZINE,6283388.380000000,2896805871761.100000000,0.000216907
Gujarat,HYDROGEN GAS(M3),6106438.800000000,2896805871761.100000000,0.000210799
Gujarat,WAFERS CLASSIC SALTED 50G RS 10 PROMO,5914416.030000000,2896805871761.100000000,0.000204170
Gujarat,WAFERS CRUNCHIT PEPPER P. 50G RS10 PROMO,5402353.600000000,2896805871761.100000000,0.000186493
Gujarat,MARUTI PALMOLIEN OIL 15 LTR NEW TIN,5329100.620000000,2896805871761.100000000,0.000183965
Gujarat,SUNPRIDE REF SUNFLOWER OIL 15 KG CHAKLI,5281432.840000000,2896805871761.100000000,0.000182319
Gujarat,TIRUPATI NAMKEEN SEV MURMURA P 60GM 10RS,5278259.740000000,2896805871761.100000000,0.000182210
Gujarat,TIRUPATI NAMKEEN RATLAMI SEV 45G 10RS,5246493.750000000,2896805871761.100000000,0.000181113
Gujarat,TIRUPATI NAMKEEN NYLON GANTHIYA 45G 10RS,5244938.360000000,2896805871761.100000000,0.000181059
Gujarat,TAPL WAFERS MAGICALMASALA 60G RS10 PROMO,5233171.690000000,2896805871761.100000000,0.000180653
Gujarat,EMPTY SEED BARDAN  MAIZE,5134377.240000000,2896805871761.100000000,0.000177243
Gujarat,TIRUPATI SNACKS MOON CUPS-KM 24 GM 5RS,5089213.920000000,2896805871761.100000000,0.000175684
Gujarat,TIRUPATI NAMKEEN ALOO BHUJIA 24G RS 5,5006755.030000000,2896805871761.100000000,0.000172837
Gujarat,1000X20 BS INS FLAP FOR NYLON REAR TYRE,4791655.920000000,2896805871761.100000000,0.000165412
Gujarat,INDEPENDENCE FILTER GN OIL 1 LTR POUCH,4743435.600000000,2896805871761.100000000,0.000163747
Gujarat,OLIXIR COLDPRESS MUSTARDOIL 500ML BOTTLE,4620999.220000000,2896805871761.100000000,0.000159521
Gujarat,TIRUPATI NAMKEEN NYLON PAPDI 45G 10RS,4518639.610000000,2896805871761.100000000,0.000155987
Gujarat,TAPL WAFERS TANGY TOMATO 60G RS 10 PROMO,4355014.210000000,2896805871761.100000000,0.000150338
Gujarat,FATTY ACID (RICEBRAN FATTY),4234580.000000000,2896805871761.100000000,0.000146181
Gujarat,TIRUPATI FARALI CHIWDA MEETHA 20G RS 5,4003869.100000000,2896805871761.100000000,0.000138217
Gujarat,TIRUPATI NAMKEENBHAVNAGRIGANTHIYA45G10RS,3975422.730000000,2896805871761.100000000,0.000137235
Gujarat,SCRAP MATERIAL,3907606.760000000,2896805871761.100000000,0.000134894
Gujarat,WAFERS MAGICAL MASALA 50G RS 10 PROMO,3822515.050000000,2896805871761.100000000,0.000131956
Gujarat,RBD PALM STEARIN DOUBLE FRAC,3699660.000000000,2896805871761.100000000,0.000127715
Gujarat,TIRUPATI NAMKEEN CLASSIC SEV 45G 10RS,3565480.820000000,2896805871761.100000000,0.000123083
Gujarat,EMPTY SEED BARDAN N.GRDE,3500000.000000000,2896805871761.100000000,0.000120823
Gujarat,TIRUPATI FARALI CHIWDA TEEKHA 22G RS 5,3486505.050000000,2896805871761.100000000,0.000120357
Gujarat,WAX (SUNFLOWER),3479479.200000000,2896805871761.100000000,0.000120114
Gujarat,8.20X20 NPR INS FLAP (FOR NYLON RR TYRE),3412179.780000000,2896805871761.100000000,0.000117791
Gujarat,HYDROGENATED CASTOR OIL (HCO),3349401.960000000,2896805871761.100000000,0.000115624
Gujarat,Tirupati WAFER CRIT PEPPER 60G RS 10 PR,3336894.100000000,2896805871761.100000000,0.000115192
Gujarat,TUBE FOR 08.25 X 16 TYRE,3313239.260000000,2896805871761.100000000,0.000114376
Gujarat,Waste Box,3238284.340000000,2896805871761.100000000,0.000111788
Gujarat,Tirupati WAFER CRIT JALAPENO 60G RS 10PR,3182117.670000000,2896805871761.100000000,0.000109849
Gujarat,TIRUPATI ACTIVE REF CORN OIL 13KG CHAKLI,3161477.940000000,2896805871761.100000000,0.000109137
Gujarat,1000X20 BS INS FLAP FOR NYLON FRONT TYRE,3156771.880000000,2896805871761.100000000,0.000108974
Gujarat,TIRUPATI WAFERS CLASSIC SALTED 44GM 10RS,3107354.060000000,2896805871761.100000000,0.000107268
Gujarat,295/90 R20 FLAP (FOR RADIAL FRONT TYRE),3057163.880000000,2896805871761.100000000,0.000105536
Gujarat,TIRUPATI SOYALITE REF SOYA OIL 15LTR JAR,2989359.040000000,2896805871761.100000000,0.000103195
Gujarat,WAFERS TANGY TOMATO 50G RS 10 PROMO,2839233.320000000,2896805871761.100000000,0.000098013
Gujarat,TIRUPATI WAFERS TANGY TOMATO 44 GM 10RS,2831895.940000000,2896805871761.100000000,0.000097759
Gujarat,SCRAP MATERIAL(NO),2669570.660000000,2896805871761.100000000,0.000092156
Gujarat,WASTE GALVANIZE COVER,2604565.590000000,2896805871761.100000000,0.000089912
Gujarat,TIRUPATI NAMKEEN NYLON GANTHIYA 48G 10RS,2592000.000000000,2896805871761.100000000,0.000089478
Gujarat,RENT GODOWN,2405704.000000000,2896805871761.100000000,0.000083047
Gujarat,TIRUPATI SOYALITE REF  OIL 15 KG CHAKLI,2392500.000000000,2896805871761.100000000,0.000082591
Gujarat,Tirupati WAFER CRIT CHILLI 60G RS 10 PR,2382487.750000000,2896805871761.100000000,0.000082245
Gujarat,RBD PALM OLEIN OIL (USED OIL),2351600.000000000,2896805871761.100000000,0.000081179
Gujarat,duty drawback(reimbursement),2269392.000000000,2896805871761.100000000,0.000078341
Gujarat,ALLUMINUM WASTE,2062000.000000000,2896805871761.100000000,0.000071182
Gujarat,Tirupati WAFER CRIT MINT 60G RS 10 PR,2061913.360000000,2896805871761.100000000,0.000071179
Gujarat,TIRUPATI WAFERS MAGIC MASALA 44 GM 10RS,2011293.150000000,2896805871761.100000000,0.000069431
Gujarat,Waste Silicone Paper Roll,1985071.280000000,2896805871761.100000000,0.000068526
Gujarat,COPPER SCRAP-OTHERS,1965000.000000000,2896805871761.100000000,0.000067833
Gujarat,TIRUPATI MUSTARD OIL 15 LTR NT,1888173.000000000,2896805871761.100000000,0.000065181
Gujarat,WAX (RICE BRAN),1852550.000000000,2896805871761.100000000,0.000063951
Gujarat,EMPTY SEED BARDAN NEW,1848000.000000000,2896805871761.100000000,0.000063794
Gujarat,TIRUPATI REF RICE BRAN OIL 13 KG CHAKLI,1739520.840000000,2896805871761.100000000,0.000060050
Gujarat,Waste Plastic - (LD & PP),1725600.950000000,2896805871761.100000000,0.000059569
Gujarat,OLIXIR COLD PRESS ALMOND OIL 120MLBOTTLE,1702618.500000000,2896805871761.100000000,0.000058776
Gujarat,CRUDE RICEBRAN OIL(HIGH FFA),1648870.000000000,2896805871761.100000000,0.000056920
Gujarat,BLOW MOULDING MACHINE NO. 3 SR. NO. 4569,1600000.000000000,2896805871761.100000000,0.000055233
Gujarat,5 LTR.JAR BOX - OLIXIR GROUNDNUT OIL,1584660.840000000,2896805871761.100000000,0.000054704
Gujarat,EMPTY SEED BARDAN GN,1534501.000000000,2896805871761.100000000,0.000052972
Gujarat,TIRUPATI NAMKEEN NYLON PAPDI 48G 10RS,1520640.000000000,2896805871761.100000000,0.000052494
Gujarat,TIRUPATI REFINED GROUNDNUT OIL 4.35 KG J,1494306.000000000,2896805871761.100000000,0.000051585
Gujarat,TIRUPATI REFINED COTTON OIL15 LTR BUCKET,1427031.760000000,2896805871761.100000000,0.000049262
Gujarat,295/80 R22.5 TUBELESS TYRE FRONT(TRAILOR,1423049.400000000,2896805871761.100000000,0.000049125
Gujarat,EMPTY SEED BARDAN DGRADE,1420000.000000000,2896805871761.100000000,0.000049020
Gujarat,BLOW MOULDING MACHING NO. 5 SR. NO. 3914,1400000.000000000,2896805871761.100000000,0.000048329
Gujarat,FLAP 20 M FOR 8.25 X 16 TYRE,1396650.120000000,2896805871761.100000000,0.000048213
Gujarat,5 LTR JAR - EMPTY - PLAIN OLIXIR,1364320.660000000,2896805871761.100000000,0.000047097
Gujarat,COLD PRESSED COCONUT OIL,1284902.840000000,2896805871761.100000000,0.000044356
Gujarat,WASTE WOODEN,1261595.240000000,2896805871761.100000000,0.000043551
Gujarat,TIRUPATI PREMIUM FILTER GN OIL 2 LTR JAR,1247588.570000000,2896805871761.100000000,0.000043068
Gujarat,TIRUPATI NAMKEEN CLASSIC SEV 48G 10RS,1244159.570000000,2896805871761.100000000,0.000042949
Gujarat,TIRUPATI REFINED COTTON OIL 15 LTR JAR,1241010.240000000,2896805871761.100000000,0.000042841
Gujarat,Waste Plastic HDPE Bag,1203201.000000000,2896805871761.100000000,0.000041535
